code_insee,nom_commune,code_departement,code_region,annee,nb_mutations,nb_maisons,nb_appartements,prop_maison,prop_appartement,prix_moyen,prix_m2_moyen,surface_moyenne,population,latitude,longitude
17120,Corme-Royal,17,75.0,2024,24,24.0,0.0,0.0,100.0,200253,2057,96,1997.0,45.7494,-0.8033
17121,La Couarde-sur-Mer,17,75.0,2024,35,34.0,1.0,3.0,97.0,764660,7621,102,1112.0,46.1994,-1.4403
17122,Coulonges,17,75.0,2024,3,3.0,0.0,0.0,100.0,146667,1430,123,222.0,45.6091,-0.4324
17124,Courant,17,75.0,2024,3,3.0,0.0,0.0,100.0,167833,1146,140,445.0,46.0367,-0.5932
17125,Courcelles,17,75.0,2024,6,6.0,0.0,0.0,100.0,149300,1212,117,455.0,45.9573,-0.4816
17126,Courcerac,17,75.0,2024,2,2.0,0.0,0.0,100.0,141445,1750,80,316.0,45.8387,-0.3637
17127,Courçon,17,75.0,2024,40,24.0,16.0,40.0,60.0,137584,1794,76,2091.0,46.2573,-0.7928
17128,Courcoury,17,75.0,2024,9,9.0,0.0,0.0,100.0,189742,1812,104,721.0,45.7025,-0.5675
17129,Courpignac,17,75.0,2024,1,1.0,0.0,0.0,100.0,130500,1450,90,421.0,45.3157,-0.4985
17130,Coux,17,75.0,2024,1,1.0,0.0,0.0,100.0,255006,1977,129,480.0,45.3216,-0.4094
17131,Cozes,17,75.0,2024,25,24.0,1.0,4.0,96.0,195144,2047,98,2287.0,45.5734,-0.8284
17132,Cram-Chaban,17,75.0,2024,3,3.0,0.0,0.0,100.0,165783,1335,128,654.0,46.2198,-0.7159
17133,Cravans,17,75.0,2024,7,7.0,0.0,0.0,100.0,136753,1342,111,845.0,45.5954,-0.7138
17134,Crazannes,17,75.0,2024,3,3.0,0.0,0.0,100.0,117000,1307,89,442.0,45.8506,-0.7046
17135,Cressé,17,75.0,2024,1,1.0,0.0,0.0,100.0,104600,654,160,225.0,45.9149,-0.2145
17136,Croix-Chapeau,17,75.0,2024,15,15.0,0.0,0.0,100.0,259145,2632,99,1418.0,46.1023,-0.9985
17137,La Croix-Comtesse,17,75.0,2024,3,3.0,0.0,0.0,100.0,146000,1386,111,223.0,46.0817,-0.5056
17138,Dampierre-sur-Boutonne,17,75.0,2024,9,9.0,0.0,0.0,100.0,138187,1361,114,267.0,46.0746,-0.3893
17139,Dœuil-sur-le-Mignon,17,75.0,2024,1,1.0,0.0,0.0,100.0,120000,1538,78,373.0,46.1247,-0.5468
17140,Dolus-d'Oléron,17,75.0,2024,95,86.0,9.0,9.0,91.0,273873,3789,76,3199.0,45.9069,-1.2583
17141,Dompierre-sur-Charente,17,75.0,2024,2,2.0,0.0,0.0,100.0,346625,2362,162,477.0,45.7083,-0.4978
17142,Dompierre-sur-Mer,17,75.0,2024,56,50.0,6.0,11.0,89.0,365398,3562,104,6315.0,46.188,-1.0654
17143,Le Douhet,17,75.0,2024,5,5.0,0.0,0.0,100.0,176968,1542,103,708.0,45.8082,-0.5793
17145,Échebrune,17,75.0,2024,1,1.0,0.0,0.0,100.0,80000,690,116,480.0,45.5923,-0.4514
17146,Échillais,17,75.0,2024,59,53.0,6.0,10.0,90.0,231493,2415,96,3765.0,45.9022,-0.9554
17147,Écoyeux,17,75.0,2024,10,10.0,0.0,0.0,100.0,165100,1653,100,1365.0,45.8149,-0.5189
17148,Écurat,17,75.0,2024,4,4.0,0.0,0.0,100.0,179867,1548,114,438.0,45.7953,-0.6968
17149,Les Éduts,17,75.0,2024,1,1.0,0.0,0.0,100.0,60000,517,116,57.0,45.9988,-0.2055
17150,Les Églises-d'Argenteuil,17,75.0,2024,7,7.0,0.0,0.0,100.0,106343,872,129,537.0,45.9752,-0.4251
17151,L'Éguille,17,75.0,2024,14,13.0,1.0,7.0,93.0,160154,1781,87,910.0,45.6997,-0.9837
17152,Épargnes,17,75.0,2024,15,14.0,1.0,7.0,93.0,171987,1808,92,947.0,45.547,-0.8
17153,Esnandes,17,75.0,2024,35,35.0,0.0,0.0,100.0,259705,2770,93,2224.0,46.2471,-1.1169
17154,Les Essards,17,75.0,2024,7,7.0,0.0,0.0,100.0,181857,1763,107,740.0,45.7948,-0.7753
17155,Étaules,17,75.0,2024,48,46.0,2.0,4.0,96.0,263091,2706,97,2857.0,45.7273,-1.1054
17156,Expiremont,17,75.0,2024,1,1.0,0.0,0.0,100.0,32000,667,48,112.0,45.3323,-0.3746
17157,Fenioux,17,75.0,2024,2,2.0,0.0,0.0,100.0,121000,899,127,158.0,45.8901,-0.5865
17158,Ferrières,17,75.0,2024,24,24.0,0.0,0.0,100.0,263156,2799,96,1573.0,46.2264,-0.8576
17159,Fléac-sur-Seugne,17,75.0,2024,2,2.0,0.0,0.0,100.0,207225,1792,117,361.0,45.5318,-0.5242
17160,Floirac,17,75.0,2024,8,8.0,0.0,0.0,100.0,171792,1801,98,420.0,45.4586,-0.7744
17161,La Flotte,17,75.0,2024,63,59.0,4.0,6.0,94.0,753497,7456,104,3150.0,46.1829,-1.3194
17162,Fontaine-Chalendray,17,75.0,2024,4,4.0,0.0,0.0,100.0,164468,994,159,237.0,45.9479,-0.179
17163,Fontaines-d'Ozillac,17,75.0,2024,4,4.0,0.0,0.0,100.0,171225,1808,97,510.0,45.3796,-0.3874
17164,Fontcouverte,17,75.0,2024,26,26.0,0.0,0.0,100.0,210267,1992,105,2330.0,45.7673,-0.5895
17165,Fontenet,17,75.0,2024,6,6.0,0.0,0.0,100.0,171400,1392,144,391.0,45.9073,-0.4651
17166,Forges,17,75.0,2024,12,12.0,0.0,0.0,100.0,237561,1971,120,1308.0,46.1108,-0.8924
17167,Le Fouilloux,17,75.0,2024,9,9.0,0.0,0.0,100.0,142867,1121,147,755.0,45.2078,-0.1263
17168,Fouras,17,75.0,2024,101,83.0,18.0,18.0,82.0,327283,4030,83,4148.0,45.9819,-1.0913
17171,Geay,17,75.0,2024,10,10.0,0.0,0.0,100.0,186542,1699,107,788.0,45.8595,-0.7543
17172,Gémozac,17,75.0,2024,33,33.0,0.0,0.0,100.0,176727,1538,121,3052.0,45.5616,-0.6901
17173,La Genétouze,17,75.0,2024,3,2.0,1.0,33.0,67.0,90442,1004,91,217.0,45.2178,-0.0527
17174,Genouillé,17,75.0,2024,10,10.0,0.0,0.0,100.0,205113,1697,123,872.0,46.0236,-0.7757
17175,Germignac,17,75.0,2024,4,4.0,0.0,0.0,100.0,161546,1784,91,653.0,45.5613,-0.3459
17176,Gibourne,17,75.0,2024,1,1.0,0.0,0.0,100.0,80000,635,126,103.0,45.9291,-0.3117
17177,Le Gicq,17,75.0,2024,3,3.0,0.0,0.0,100.0,97632,833,113,121.0,45.9366,-0.2554
17179,Les Gonds,17,75.0,2024,11,9.0,2.0,18.0,82.0,191992,2030,96,1740.0,45.7068,-0.6066
17180,Gourvillette,17,75.0,2024,1,1.0,0.0,0.0,100.0,64900,914,71,116.0,45.8905,-0.224
17181,Grandjean,17,75.0,2024,6,6.0,0.0,0.0,100.0,205850,1816,120,308.0,45.8771,-0.5967
17182,La Grève-sur-Mignon,17,75.0,2024,4,4.0,0.0,0.0,100.0,127752,1425,98,577.0,46.2507,-0.7604
17183,Grézac,17,75.0,2024,17,17.0,0.0,0.0,100.0,199383,1905,99,955.0,45.6069,-0.8378
17184,La Gripperie-Saint-Symphorien,17,75.0,2024,7,7.0,0.0,0.0,100.0,198929,2073,97,604.0,45.7909,-0.9538
17185,Le Gua,17,75.0,2024,26,26.0,0.0,0.0,100.0,228885,2803,89,2129.0,45.7236,-0.9673
17186,Le Gué-d'Alleré,17,75.0,2024,12,12.0,0.0,0.0,100.0,216096,2090,104,1113.0,46.1862,-0.8708
17187,Guitinières,17,75.0,2024,3,3.0,0.0,0.0,100.0,159393,1282,123,479.0,45.4431,-0.5111
17188,Haimps,17,75.0,2024,5,5.0,0.0,0.0,100.0,211868,1983,125,448.0,45.8614,-0.2521
17190,L'Houmeau,17,75.0,2024,34,31.0,3.0,9.0,91.0,380664,3766,97,3000.0,46.1935,-1.1841
17191,La Jard,17,75.0,2024,3,3.0,0.0,0.0,100.0,184167,1732,101,426.0,45.6583,-0.5739
17192,Jarnac-Champagne,17,75.0,2024,7,7.0,0.0,0.0,100.0,173657,1404,125,878.0,45.5549,-0.401
17193,La Jarne,17,75.0,2024,30,30.0,0.0,0.0,100.0,284757,3275,90,2637.0,46.1215,-1.074
17194,La Jarrie,17,75.0,2024,40,40.0,0.0,0.0,100.0,282698,3114,96,3458.0,46.1221,-1.0107
17195,La Jarrie-Audouin,17,75.0,2024,2,2.0,0.0,0.0,100.0,155000,1491,106,270.0,46.035,-0.4791
17196,Jazennes,17,75.0,2024,5,5.0,0.0,0.0,100.0,208027,1687,125,542.0,45.5851,-0.6148
17197,Jonzac,17,75.0,2024,32,26.0,6.0,19.0,81.0,138956,1998,86,3602.0,45.4413,-0.4237
17198,Juicq,17,75.0,2024,2,2.0,0.0,0.0,100.0,157000,1818,106,320.0,45.8403,-0.579
17199,Jussas,17,75.0,2024,1,1.0,0.0,0.0,100.0,129000,1194,108,155.0,45.2742,-0.3567
17200,Lagord,17,75.0,2024,119,95.0,24.0,20.0,80.0,383084,3781,98,7802.0,46.1851,-1.1522
17201,La Laigne,17,75.0,2024,2,2.0,0.0,0.0,100.0,133000,1427,95,500.0,46.2168,-0.7562
17202,Landes,17,75.0,2024,5,5.0,0.0,0.0,100.0,137500,1824,88,575.0,45.9984,-0.6012
17203,Landrais,17,75.0,2024,11,11.0,0.0,0.0,100.0,311833,2281,131,797.0,46.0681,-0.8622
17204,Léoville,17,75.0,2024,5,5.0,0.0,0.0,100.0,132373,1265,107,300.0,45.3764,-0.3317
17205,Loire-les-Marais,17,75.0,2024,2,2.0,0.0,0.0,100.0,255126,2676,95,381.0,45.986,-0.9272
17206,Loiré-sur-Nie,17,75.0,2024,5,5.0,0.0,0.0,100.0,134500,1162,132,283.0,45.9593,-0.2901
17207,Loix,17,75.0,2024,25,25.0,0.0,0.0,100.0,742785,6577,117,745.0,46.2202,-1.4468
17208,Longèves,17,75.0,2024,12,12.0,0.0,0.0,100.0,229719,2377,98,1052.0,46.2408,-0.9755
17209,Lonzac,17,75.0,2024,2,2.0,0.0,0.0,100.0,178500,1226,136,267.0,45.5917,-0.3955
17210,Lorignac,17,75.0,2024,8,8.0,0.0,0.0,100.0,122450,937,127,499.0,45.4606,-0.6752
17211,Loulay,17,75.0,2024,5,5.0,0.0,0.0,100.0,128094,1558,81,760.0,46.0445,-0.5129
17212,Louzignac,17,75.0,2024,5,5.0,0.0,0.0,100.0,168970,1849,100,176.0,45.832,-0.2285
17214,Luchat,17,75.0,2024,1,1.0,0.0,0.0,100.0,219000,1991,110,511.0,45.7152,-0.7605
17215,Lussac,17,75.0,2024,1,1.0,0.0,0.0,100.0,224000,2036,110,39.0,45.4672,-0.4741
17216,Lussant,17,75.0,2024,12,12.0,0.0,0.0,100.0,198049,1638,119,1004.0,45.9429,-0.8235
17217,Macqueville,17,75.0,2024,5,5.0,0.0,0.0,100.0,127846,954,128,297.0,45.7964,-0.2042
17218,Marans,17,75.0,2024,58,46.0,12.0,21.0,79.0,163296,1934,85,4476.0,46.3139,-0.9891
17219,Marennes-Hiers-Brouage,17,75.0,2024,92,86.0,6.0,7.0,93.0,197710,2467,84,6163.0,45.8328,-1.0702
17220,Marignac,17,75.0,2024,3,3.0,0.0,0.0,100.0,231767,2019,109,412.0,45.5189,-0.4699
17221,Marsais,17,75.0,2024,16,16.0,0.0,0.0,100.0,129409,1303,102,981.0,46.1213,-0.6141
17222,Marsilly,17,75.0,2024,46,46.0,0.0,0.0,100.0,407166,3942,102,3176.0,46.2289,-1.1375
17224,Matha,17,75.0,2024,28,27.0,1.0,4.0,96.0,122629,1203,103,2191.0,45.8656,-0.3157
17225,Les Mathes,17,75.0,2024,97,88.0,9.0,9.0,91.0,274987,4430,68,2180.0,45.7056,-1.1776
17226,Mazeray,17,75.0,2024,8,8.0,0.0,0.0,100.0,162351,1470,107,991.0,45.9119,-0.5584
17227,Mazerolles,17,75.0,2024,3,3.0,0.0,0.0,100.0,128383,1298,91,243.0,45.5582,-0.5894
17228,Médis,17,75.0,2024,45,39.0,6.0,13.0,87.0,312703,3041,102,3157.0,45.6423,-0.9599
17229,Mérignac,17,75.0,2024,3,3.0,0.0,0.0,100.0,80000,732,109,237.0,45.3297,-0.3025
17230,Meschers-sur-Gironde,17,75.0,2024,89,76.0,13.0,15.0,85.0,268557,3419,81,3180.0,45.5616,-0.9592
17232,Meursac,17,75.0,2024,21,20.0,1.0,5.0,95.0,229332,2099,120,1563.0,45.6528,-0.8199
17233,Meux,17,75.0,2024,1,1.0,0.0,0.0,100.0,204900,1708,120,327.0,45.444,-0.3587
17234,Migré,17,75.0,2024,1,1.0,0.0,0.0,100.0,140000,1207,116,347.0,46.0808,-0.5585
17235,Migron,17,75.0,2024,8,8.0,0.0,0.0,100.0,160131,1258,124,694.0,45.8039,-0.4049
17236,Mirambeau,17,75.0,2024,13,10.0,3.0,23.0,77.0,100684,1165,91,1520.0,45.3645,-0.5715
17237,Moëze,17,75.0,2024,7,7.0,0.0,0.0,100.0,193228,1845,109,600.0,45.8902,-1.054
17239,Mons,17,75.0,2024,2,2.0,0.0,0.0,100.0,197500,1838,108,445.0,45.8053,-0.3372
17240,Montendre,17,75.0,2024,46,41.0,5.0,11.0,89.0,125531,1467,89,3222.0,45.2859,-0.3862
17241,Montguyon,17,75.0,2024,23,23.0,0.0,0.0,100.0,150318,1602,98,1705.0,45.2071,-0.1679
17242,Montils,17,75.0,2024,7,7.0,0.0,0.0,100.0,257507,2019,134,867.0,45.6576,-0.5083
17243,Montlieu-la-Garde,17,75.0,2024,10,10.0,0.0,0.0,100.0,123843,1095,123,1310.0,45.2286,-0.2748
17244,Montpellier-de-Médillan,17,75.0,2024,7,6.0,1.0,14.0,86.0,217507,2167,97,700.0,45.6323,-0.7538
17245,Montroy,17,75.0,2024,1,1.0,0.0,0.0,100.0,269930,4029,67,963.0,46.1547,-1.02
17246,Moragne,17,75.0,2024,7,7.0,0.0,0.0,100.0,198232,1649,126,536.0,45.9745,-0.7907
17247,Mornac-sur-Seudre,17,75.0,2024,11,10.0,1.0,9.0,91.0,303860,3055,98,877.0,45.7086,-1.017
17248,Mortagne-sur-Gironde,17,75.0,2024,17,16.0,1.0,6.0,94.0,194964,2287,89,911.0,45.4824,-0.7975
17249,Mortiers,17,75.0,2024,1,1.0,0.0,0.0,100.0,211500,1175,180,173.0,45.3987,-0.3227
17250,Mosnac,17,75.0,2024,5,5.0,0.0,0.0,100.0,142000,1263,107,494.0,45.5042,-0.539
17252,Le Mung,17,75.0,2024,3,3.0,0.0,0.0,100.0,209882,4583,90,317.0,45.8692,-0.7132
17253,Muron,17,75.0,2024,16,16.0,0.0,0.0,100.0,175756,1839,101,1378.0,46.0071,-0.8614
17254,Nachamps,17,75.0,2024,2,2.0,0.0,0.0,100.0,181500,1500,149,206.0,46.0222,-0.624
17255,Nancras,17,75.0,2024,11,11.0,0.0,0.0,100.0,198564,2209,90,794.0,45.751,-0.8764
17256,Nantillé,17,75.0,2024,1,1.0,0.0,0.0,100.0,240000,1846,130,325.0,45.8604,-0.4834
17257,Néré,17,75.0,2024,19,19.0,0.0,0.0,100.0,108734,962,117,669.0,45.9805,-0.2397
17258,Neuillac,17,75.0,2024,3,3.0,0.0,0.0,100.0,74333,854,90,321.0,45.5137,-0.399
17259,Neulles,17,75.0,2024,1,1.0,0.0,0.0,100.0,142000,2029,70,165.0,45.5107,-0.4294
17260,Neuvicq,17,75.0,2024,5,5.0,0.0,0.0,100.0,126800,1437,93,378.0,45.2642,-0.1702
17261,Neuvicq-le-Château,17,75.0,2024,4,4.0,0.0,0.0,100.0,107147,811,130,365.0,45.8086,-0.1595
17262,Nieul-lès-Saintes,17,75.0,2024,8,8.0,0.0,0.0,100.0,116522,2040,61,1186.0,45.7535,-0.7428
17263,Nieul-le-Virouil,17,75.0,2024,4,4.0,0.0,0.0,100.0,200500,1232,140,573.0,45.416,-0.5235
17264,Nieul-sur-Mer,17,75.0,2024,69,62.0,7.0,10.0,90.0,379864,3669,106,5811.0,46.2097,-1.1631
17265,Nieulle-sur-Seudre,17,75.0,2024,13,13.0,0.0,0.0,100.0,209649,2139,96,1220.0,45.758,-1.0326
17266,Les Nouillers,17,75.0,2024,4,4.0,0.0,0.0,100.0,97250,966,107,722.0,45.9349,-0.655
17267,Nuaillé-d'Aunis,17,75.0,2024,17,16.0,1.0,6.0,94.0,288657,2583,112,1279.0,46.2384,-0.9264
17268,Rives-de-Boutonne,17,75.0,2024,2,2.0,0.0,0.0,100.0,51000,628,76,419.0,46.0307,-0.4043
17269,Orignolles,17,75.0,2024,4,4.0,0.0,0.0,100.0,180975,2207,88,698.0,45.2212,-0.236
17270,Ozillac,17,75.0,2024,12,12.0,0.0,0.0,100.0,112099,2254,56,613.0,45.4068,-0.4022
17271,Paillé,17,75.0,2024,8,8.0,0.0,0.0,100.0,91600,820,114,326.0,45.9842,-0.3874
17273,Pérignac,17,75.0,2024,14,14.0,0.0,0.0,100.0,135931,1269,108,965.0,45.6363,-0.4607
17274,Périgny,17,75.0,2024,96,60.0,36.0,38.0,62.0,342118,3867,89,8877.0,46.1559,-1.0798
17275,Pessines,17,75.0,2024,13,13.0,0.0,0.0,100.0,231751,1939,123,796.0,45.7209,-0.7134
17277,Essouvert,17,75.0,2024,6,6.0,0.0,0.0,100.0,148933,1417,106,1021.0,45.9958,-0.5412
17278,Pisany,17,75.0,2024,10,10.0,0.0,0.0,100.0,199020,1915,107,759.0,45.7054,-0.7939
17279,Plassac,17,75.0,2024,7,7.0,0.0,0.0,100.0,141757,1512,109,677.0,45.4497,-0.5771
17280,Plassay,17,75.0,2024,9,9.0,0.0,0.0,100.0,232878,2028,127,823.0,45.8258,-0.7284
17281,Polignac,17,75.0,2024,2,2.0,0.0,0.0,100.0,146000,1102,140,161.0,45.2797,-0.3071
17282,Pommiers-Moulons,17,75.0,2024,2,2.0,0.0,0.0,100.0,140500,794,196,212.0,45.3275,-0.3432
17283,Pons,17,75.0,2024,59,56.0,3.0,5.0,95.0,154946,1572,102,4343.0,45.5763,-0.5594
17284,Pont-l'Abbé-d'Arnoult,17,75.0,2024,17,17.0,0.0,0.0,100.0,191823,2153,93,1811.0,45.8255,-0.867
17285,Port-d'Envaux,17,75.0,2024,17,17.0,0.0,0.0,100.0,215018,1718,128,1188.0,45.8153,-0.6737
17286,Les Portes-en-Ré,17,75.0,2024,24,24.0,0.0,0.0,100.0,761635,7242,107,577.0,46.2423,-1.4988
17288,Poursay-Garnaud,17,75.0,2024,3,3.0,0.0,0.0,100.0,119867,1418,82,309.0,45.9501,-0.4513
17289,Préguillac,17,75.0,2024,4,4.0,0.0,0.0,100.0,299264,2106,150,444.0,45.6679,-0.6267
17290,Prignac,17,75.0,2024,7,7.0,0.0,0.0,100.0,103950,1180,95,282.0,45.8319,-0.3482
17291,Puilboreau,17,75.0,2024,84,65.0,19.0,23.0,77.0,324926,3545,94,6765.0,46.1849,-1.1146
17292,Puy-du-Lac,17,75.0,2024,5,5.0,0.0,0.0,100.0,147116,1617,94,523.0,45.946,-0.7573
17293,Puyravault,17,75.0,2024,2,2.0,0.0,0.0,100.0,183805,1515,122,747.0,46.1387,-0.8181
17294,Puyrolland,17,75.0,2024,1,1.0,0.0,0.0,100.0,198000,1253,158,182.0,46.034,-0.6527
17295,Réaux sur Trèfle,17,75.0,2024,7,6.0,1.0,14.0,86.0,136107,1326,108,765.0,45.4747,-0.3797
17296,Rétaud,17,75.0,2024,20,20.0,0.0,0.0,100.0,175218,1705,105,1058.0,45.6764,-0.7288
17297,Rivedoux-Plage,17,75.0,2024,25,22.0,3.0,12.0,88.0,679426,7366,95,2483.0,46.1587,-1.2791
17298,Rioux,17,75.0,2024,11,11.0,0.0,0.0,100.0,213585,1688,131,964.0,45.6371,-0.7057
17299,Rochefort,17,75.0,2024,425,192.0,233.0,55.0,45.0,165892,2405,72,23460.0,45.9455,-0.9745
17300,La Rochelle,17,75.0,2024,1228,448.0,780.0,64.0,36.0,313853,4805,67,79851.0,46.162,-1.1765
17301,Romazières,17,75.0,2024,3,3.0,0.0,0.0,100.0,92230,1177,95,90.0,45.9939,-0.1777
17302,Romegoux,17,75.0,2024,3,3.0,0.0,0.0,100.0,236333,1962,113,640.0,45.8589,-0.8047
17303,La Ronde,17,75.0,2024,15,15.0,0.0,0.0,100.0,183573,1658,116,997.0,46.3023,-0.7889
17304,Rouffiac,17,75.0,2024,6,6.0,0.0,0.0,100.0,192952,1760,113,519.0,45.6828,-0.4927
17305,Rouffignac,17,75.0,2024,6,6.0,0.0,0.0,100.0,197250,1623,124,437.0,45.3373,-0.4523
17306,Royan,17,75.0,2024,600,253.0,347.0,58.0,42.0,286520,4117,71,19425.0,45.6343,-1.0127
17307,Sablonceaux,17,75.0,2024,23,23.0,0.0,0.0,100.0,199082,1864,105,1458.0,45.7115,-0.8935
17308,Saint-Agnant,17,75.0,2024,27,25.0,2.0,7.0,93.0,204183,2083,95,2780.0,45.8677,-0.9545
17309,Saint-Aigulin,17,75.0,2024,25,25.0,0.0,0.0,100.0,116069,1103,109,1878.0,45.1685,-0.0493
17310,Saint-André-de-Lidon,17,75.0,2024,10,10.0,0.0,0.0,100.0,191984,1989,100,1272.0,45.581,-0.7594
17311,Saint-Augustin,17,75.0,2024,20,20.0,0.0,0.0,100.0,302596,3157,97,1521.0,45.6864,-1.1029
17312,Saint-Bonnet-sur-Gironde,17,75.0,2024,12,12.0,0.0,0.0,100.0,112833,1238,98,859.0,45.3428,-0.6511
17313,Saint-Bris-des-Bois,17,75.0,2024,5,5.0,0.0,0.0,100.0,158000,1661,96,388.0,45.7696,-0.4731
17314,Saint-Césaire,17,75.0,2024,7,7.0,0.0,0.0,100.0,145036,1552,93,888.0,45.7606,-0.4888
17315,Saint-Christophe,17,75.0,2024,16,16.0,0.0,0.0,100.0,281266,3183,94,1422.0,46.1477,-0.9502
17316,Saint-Ciers-Champagne,17,75.0,2024,5,5.0,0.0,0.0,100.0,127335,1330,104,388.0,45.4504,-0.2992
17317,Saint-Ciers-du-Taillon,17,75.0,2024,4,4.0,0.0,0.0,100.0,105212,1363,74,581.0,45.432,-0.6368
17318,Saint-Clément-des-Baleines,17,75.0,2024,22,21.0,1.0,5.0,95.0,471621,5943,80,688.0,46.2355,-1.5386
17319,Sainte-Colombe,17,75.0,2024,1,1.0,0.0,0.0,100.0,145000,1465,99,113.0,45.2828,-0.2725
17320,Saint-Coutant-le-Grand,17,75.0,2024,7,7.0,0.0,0.0,100.0,207086,1594,123,417.0,45.9481,-0.7872
17321,Saint-Crépin,17,75.0,2024,6,6.0,0.0,0.0,100.0,141917,1444,96,340.0,45.9974,-0.7415
17322,Saint-Cyr-du-Doret,17,75.0,2024,9,9.0,0.0,0.0,100.0,181072,1705,112,681.0,46.2661,-0.8222
17323,Saint-Denis-d'Oléron,17,75.0,2024,42,42.0,0.0,0.0,100.0,280212,4024,75,1358.0,46.0225,-1.3833
17325,Saint-Dizant-du-Gua,17,75.0,2024,6,6.0,0.0,0.0,100.0,155049,1716,93,499.0,45.4159,-0.7351
17326,Saint-Eugène,17,75.0,2024,2,2.0,0.0,0.0,100.0,278000,1664,169,288.0,45.4982,-0.2722
17327,Saint-Félix,17,75.0,2024,2,2.0,0.0,0.0,100.0,125000,1184,104,324.0,46.0921,-0.6042
17328,Saint-Fort-sur-Gironde,17,75.0,2024,16,16.0,0.0,0.0,100.0,169502,1511,112,912.0,45.449,-0.7442
17329,Saint-Froult,17,75.0,2024,9,9.0,0.0,0.0,100.0,188644,2026,96,400.0,45.9114,-1.0597
17330,Sainte-Gemme,17,75.0,2024,24,24.0,0.0,0.0,100.0,154072,1692,87,1365.0,45.7751,-0.8932
17331,Saint-Genis-de-Saintonge,17,75.0,2024,12,12.0,0.0,0.0,100.0,129285,1209,113,1282.0,45.4817,-0.5645
17332,Saint-Georges-Antignac,17,75.0,2024,5,5.0,0.0,0.0,100.0,164683,1541,111,416.0,45.49,-0.4846
17333,Saint-Georges-de-Didonne,17,75.0,2024,206,117.0,89.0,43.0,57.0,263378,4220,66,5092.0,45.5926,-0.987
17336,Saint-Georges-des-Coteaux,17,75.0,2024,23,23.0,0.0,0.0,100.0,285092,2513,114,2843.0,45.7728,-0.7006
17337,Saint-Georges-d'Oléron,17,75.0,2024,126,123.0,3.0,2.0,98.0,251727,3676,72,4067.0,45.9745,-1.3147
17338,Saint-Georges-du-Bois,17,75.0,2024,15,14.0,1.0,7.0,93.0,166045,1718,98,1883.0,46.1547,-0.7345
17339,Saint-Germain-de-Lusignan,17,75.0,2024,8,8.0,0.0,0.0,100.0,146812,1279,110,1299.0,45.4635,-0.4419
17340,Saint-Pierre-La-Noue,17,75.0,2024,16,16.0,0.0,0.0,100.0,156134,1580,107,1486.0,46.072,-0.799
17342,Saint-Germain-du-Seudre,17,75.0,2024,5,5.0,0.0,0.0,100.0,117432,1395,100,407.0,45.5103,-0.6856
17344,Saint-Hilaire-de-Villefranche,17,75.0,2024,22,22.0,0.0,0.0,100.0,124084,1254,99,1350.0,45.8561,-0.5497
17345,Saint-Hilaire-du-Bois,17,75.0,2024,4,4.0,0.0,0.0,100.0,134176,1057,118,294.0,45.4335,-0.4895
17346,Saint-Hippolyte,17,75.0,2024,21,21.0,0.0,0.0,100.0,225978,1852,122,1495.0,45.9152,-0.9115
17347,Saint-Jean-d'Angély,17,75.0,2024,122,103.0,19.0,16.0,84.0,129300,1496,90,6784.0,45.9432,-0.5188
17348,Saint-Jean-d'Angle,17,75.0,2024,5,5.0,0.0,0.0,100.0,192588,1522,125,699.0,45.831,-0.9744
17349,Saint-Jean-de-Liversay,17,75.0,2024,25,25.0,0.0,0.0,100.0,224894,2127,104,3063.0,46.2822,-0.8821
17350,Saint-Julien-de-l'Escap,17,75.0,2024,8,8.0,0.0,0.0,100.0,138562,1362,99,857.0,45.929,-0.4836
17351,Saint-Just-Luzac,17,75.0,2024,28,28.0,0.0,0.0,100.0,197979,2510,88,2136.0,45.7961,-1.054
17353,Saint-Laurent-de-la-Prée,17,75.0,2024,30,30.0,0.0,0.0,100.0,276024,2669,105,2299.0,45.9884,-1.0287
17354,Saint-Léger,17,75.0,2024,5,5.0,0.0,0.0,100.0,161860,1310,133,679.0,45.6159,-0.5716
17355,Sainte-Lheurine,17,75.0,2024,4,4.0,0.0,0.0,100.0,170250,1676,104,533.0,45.5222,-0.3581
17356,Saint-Loup,17,75.0,2024,4,4.0,0.0,0.0,100.0,132400,2260,97,313.0,45.9968,-0.6419
17357,Saint-Maigrin,17,75.0,2024,2,2.0,0.0,0.0,100.0,143776,901,136,534.0,45.4138,-0.274
17358,Saint-Mandé-sur-Brédoire,17,75.0,2024,7,7.0,0.0,0.0,100.0,131296,1631,90,315.0,46.0354,-0.2736
17359,Saint-Mard,17,75.0,2024,13,13.0,0.0,0.0,100.0,192109,1872,104,1261.0,46.0931,-0.6961
17360,Sainte-Marie-de-Ré,17,75.0,2024,75,75.0,0.0,0.0,100.0,734037,7484,105,3412.0,46.1559,-1.3232
17361,Saint-Martial,17,75.0,2024,6,6.0,0.0,0.0,100.0,140838,1579,98,109.0,46.044,-0.4555
17362,Saint-Martial-de-Mirambeau,17,75.0,2024,4,4.0,0.0,0.0,100.0,180750,2230,89,302.0,45.3743,-0.5937
17363,Saint-Martial-de-Vitaterne,17,75.0,2024,4,4.0,0.0,0.0,100.0,146500,1596,96,552.0,45.4644,-0.4331
17364,Saint-Martial-sur-Né,17,75.0,2024,2,2.0,0.0,0.0,100.0,107790,1440,79,425.0,45.5758,-0.3722
